afghanistan,albania,algeria,angola,argentina,armenia,australia,austria,azerbaijan,bahamas,bangladesh,belarus,belgium,belize,benin,bhutan,bolivia (plurinational state of),bosnia and herzegovina,botswana,brazil,brunei darussalam,bulgaria,burkina faso,burundi,cambodia,cameroon,canada,central african republic,chad,chile,china,colombia,congo republic,dr congo,costa rica,côte d'ivoire,croatia,cuba,cyprus,czech republic,denmark,djibouti,dominican republic,ecuador,egypt,el salvador,equatorial guinea,eritrea,estonia,ethiopia,falklands,fiji,finland,france,french guiana,french southern territories,gabon,gambia,georgia,germany,ghana,greece,greenland,guatemala,guinea,guinea-bissau,guyana,haiti,honduras,hungary,iceland,india,indonesia,iran,iraq,ireland,israel,italy,jamaica,japan,jordan,kazakhstan,kenya,north korea,south korea,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,mali,mauritania,mexico,moldova,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nepal,netherlands,new caledonia,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palestine,panama,papua new guinea,paraguay,peru,philippines,poland,portugal,puerto rico,qatar,kosovo,romania,russia,rwanda,saudi arabia,senegal,serbia,sierra leone,slovakia,slovenia,solomon islands,somalia,south africa,south sudan,spain,sri lanka,sudan,suriname,svalbard and jan mayen,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,timor-leste,togo,trinidad and tobago,tunisia,turkey,turkmenistan,uganda,ukraine,uae,uk,usa,uruguay,uzbekistan,vanuatu,venezuela,vietnam,western sahara,yemen,zambia,zimbabwe,singapore,hong kong,diamond princess,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,date
2/24/20,3/9/20,2/25/20,3/20/20,3/3/20,3/1/20,1/26/20,2/25/20,3/1/20,3/25/20,3/8/20,2/28/20,2/4/20,3/25/20,3/16/20,3/6/20,3/25/20,3/5/20,3/25/20,2/26/20,3/25/20,3/8/20,3/10/20,3/25/20,1/27/20,3/6/20,1/26/20,3/15/20,3/19/20,3/3/20,1/22/20,3/6/20,3/25/20,3/25/20,3/6/20,3/25/20,2/25/20,3/12/20,3/9/20,3/1/20,2/27/20,3/18/20,3/1/20,3/1/20,2/14/20,3/19/20,3/15/20,3/21/20,2/27/20,3/13/20,3/25/20,3/19/20,1/29/20,1/24/20,3/23/20,3/25/20,3/14/20,3/25/20,2/26/20,1/27/20,3/14/20,2/26/20,3/25/20,3/14/20,3/13/20,3/25/20,3/12/20,3/20/20,3/11/20,3/4/20,2/28/20,1/30/20,3/2/20,2/19/20,2/24/20,2/29/20,2/21/20,1/31/20,3/11/20,1/22/20,3/3/20,3/13/20,3/13/20,3/25/20,3/25/20,2/24/20,3/18/20,3/25/20,3/2/20,2/21/20,3/25/20,3/16/20,3/25/20,2/28/20,2/29/20,3/25/20,3/20/20,3/25/20,1/25/20,3/25/20,3/14/20,2/28/20,3/25/20,3/10/20,3/17/20,3/2/20,3/22/20,3/25/20,3/14/20,1/25/20,2/27/20,3/25/20,2/28/20,3/19/20,3/20/20,2/28/20,2/26/20,2/24/20,2/26/20,3/25/20,3/10/20,3/20/20,3/8/20,3/6/20,1/30/20,3/4/20,3/2/20,3/25/20,2/29/20,3/25/20,2/26/20,1/31/20,3/14/20,3/2/20,3/2/20,3/6/20,3/25/20,3/6/20,3/5/20,3/25/20,3/16/20,3/5/20,3/25/20,2/1/20,1/27/20,3/13/20,3/14/20,3/25/20,3/25/20,1/31/20,2/25/20,3/25/20,3/25/20,3/25/20,3/25/20,1/22/20,3/22/20,3/6/20,3/14/20,3/4/20,3/11/20,3/25/20,3/21/20,3/3/20,1/29/20,1/31/20,1/22/20,3/14/20,3/15/20,3/25/20,3/25/20,1/23/20,3/25/20,3/25/20,3/18/20,3/20/20,1/23/20,3/25/20,2/7/20,3/25/20,3/25/20,3/25/20,3/25/20,3/25/20,12/12/40
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,72434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,16,0,0,0,0,77,0,454,0,0,0,0,0,2/17/20
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,74211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,16,0,0,0,0,81,0,542,0,0,0,0,0,2/18/20
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,74619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,16,0,0,0,0,84,0,621,0,0,0,0,0,2/19/20
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,75077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,16,0,0,0,0,84,0,634,0,0,0,0,0,2/20/20
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,75550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,1,20,0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,9,15,0,0,0,0,16,0,0,0,0,85,0,638,0,0,0,0,0,2/21/20
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,77001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,1,62,0,122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,13,9,15,0,0,0,0,16,0,0,0,0,85,0,641,0,0,0,0,0,2/22/20
0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,77022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,1,155,0,147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,13,9,15,0,0,0,0,16,0,0,0,0,89,0,698,0,0,0,0,0,2/23/20
1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,77241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,61,1,0,1,229,0,159,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,13,13,15,0,0,0,0,16,0,0,0,0,89,0,734,0,0,0,0,0,2/24/20
1,0,1,0,0,0,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,77754,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,95,1,0,1,322,0,170,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,37,0,0,0,0,0,0,0,0,13,13,15,0,0,0,0,16,0,0,0,0,91,0,734,0,0,0,0,0,2/25/20
1,0,1,0,0,0,15,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11,0,0,0,78166,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18,0,0,0,0,1,27,0,1,0,0,0,0,0,0,0,0,0,3,0,139,5,0,2,453,0,189,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,2,1,0,0,0,0,40,0,0,0,0,0,0,0,0,13,13,15,0,0,0,0,16,0,0,0,0,93,0,754,0,0,0,0,0,2/26/20
1,0,1,0,0,0,15,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,13,0,0,0,78600,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,38,0,0,0,0,1,46,0,3,0,0,0,0,0,0,0,0,0,3,0,245,7,0,3,655,0,214,0,0,0,0,0,43,0,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,2,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,7,8,0,0,0,0,40,0,0,0,0,0,0,0,0,13,15,16,0,0,0,0,16,0,0,0,0,93,0,755,0,0,0,0,0,2/27/20
1,0,1,0,0,0,15,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,14,0,0,0,78928,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,57,0,0,0,0,1,48,0,4,0,0,0,0,0,0,0,0,1,3,0,388,7,0,4,888,0,228,0,0,0,0,0,45,0,0,0,2,0,0,0,1,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,6,4,2,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,7,8,0,0,0,0,41,0,0,0,0,0,0,0,0,19,20,16,0,0,0,0,16,0,0,0,0,93,0,757,0,0,0,0,0,2/28/20
1,0,1,0,0,0,25,9,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,20,0,0,0,79356,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,3,100,0,0,0,0,1,79,0,4,0,0,0,0,0,0,0,0,1,3,0,593,13,1,7,1128,0,241,0,0,0,0,0,45,0,0,0,4,0,0,0,1,1,0,0,0,25,0,0,4,0,0,0,0,0,0,0,1,6,0,1,0,0,1,15,6,4,0,0,0,0,0,3,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,12,18,0,0,0,0,42,0,0,0,0,0,0,0,0,21,23,24,0,0,0,0,16,0,0,0,0,102,0,749,0,0,0,0,0,2/29/20
1,0,1,0,0,1,27,14,3,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,24,0,0,0,79932,0,0,0,0,0,7,0,0,3,4,0,1,6,2,0,0,0,1,0,0,0,6,130,0,0,0,0,3,130,0,7,0,0,0,0,0,0,0,0,3,3,0,978,19,1,10,1694,0,256,0,0,0,0,0,45,0,0,0,10,0,0,0,1,1,0,0,0,29,0,0,5,0,0,0,0,0,0,0,1,10,0,1,0,0,1,19,6,4,0,0,0,0,0,3,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,84,1,0,0,0,0,14,27,0,0,0,0,42,0,0,0,0,0,0,0,0,21,36,30,0,0,0,0,16,0,0,0,0,106,0,749,0,0,0,0,0,3/1/20
1,0,3,0,0,1,30,18,3,0,0,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0,27,0,0,0,80136,0,0,0,0,0,7,0,0,3,4,0,1,6,2,0,0,0,1,0,0,0,6,191,0,0,0,0,3,159,0,7,0,0,0,0,0,0,0,0,6,5,2,1501,26,1,10,2036,0,274,0,0,0,0,0,56,0,0,1,13,0,0,0,1,1,0,0,0,29,0,0,5,0,0,0,1,0,0,0,1,18,0,1,0,0,1,25,6,4,0,0,0,0,0,3,0,2,0,3,0,3,3,0,1,1,0,0,0,0,0,0,0,0,120,1,0,0,0,0,15,42,0,0,0,0,43,0,0,0,0,0,0,0,0,21,40,53,0,0,0,0,16,0,0,0,0,108,0,750,0,0,0,0,0,3/2/20
1,0,5,0,1,1,39,21,3,0,0,1,13,0,0,0,0,0,0,2,0,0,0,0,1,0,30,0,0,1,80261,0,0,0,0,0,9,0,0,5,6,0,1,7,2,0,0,0,2,0,0,0,6,204,0,0,0,0,3,196,0,7,0,0,0,0,0,0,0,0,11,5,2,2336,32,2,12,2502,0,293,1,0,0,0,0,56,0,0,1,13,0,0,0,1,1,0,0,0,36,0,0,5,0,0,0,1,0,0,0,1,24,0,1,0,0,1,32,12,5,0,0,0,0,0,3,0,2,0,7,0,3,3,0,1,2,0,0,0,0,0,0,0,0,165,1,0,0,0,0,21,56,0,0,0,0,43,0,0,0,0,0,0,0,1,27,51,73,0,0,0,0,16,0,0,0,0,110,0,751,0,0,0,0,0,3/3/20
1,0,12,0,1,1,52,29,3,0,0,6,23,0,0,0,0,0,0,4,0,0,0,0,1,0,33,0,0,1,80386,0,0,0,0,0,10,0,0,8,11,0,1,10,2,0,0,0,2,0,0,0,6,288,0,0,0,0,3,262,0,9,0,0,0,0,0,0,0,2,26,28,2,2922,35,6,15,3089,0,331,1,0,0,0,0,56,0,0,1,13,0,0,0,1,1,0,0,0,50,0,0,5,0,0,0,1,0,0,0,1,38,0,3,0,0,1,56,15,5,0,0,0,0,0,3,1,5,0,8,0,4,3,0,1,4,0,0,0,0,0,0,0,0,222,1,0,0,0,0,35,90,0,0,0,0,43,0,0,0,1,0,0,0,1,27,86,104,0,0,0,0,16,0,0,0,0,110,0,751,0,0,0,0,0,3/4/20
1,0,12,0,1,1,55,41,6,0,0,6,50,0,0,0,0,2,0,4,0,0,0,0,1,0,37,0,0,4,80537,0,0,0,0,0,10,0,0,12,11,0,1,13,3,0,0,0,3,0,0,0,12,380,0,0,0,0,4,482,0,31,0,0,0,0,0,0,0,2,34,30,2,3513,35,6,20,3858,0,360,1,0,0,0,0,58,0,0,1,16,0,0,0,1,1,0,0,0,50,0,0,5,0,0,0,2,0,0,0,1,82,0,3,0,0,1,87,16,5,0,0,0,0,0,3,1,8,0,8,0,6,4,0,5,4,0,0,0,2,0,0,1,0,259,1,0,0,0,0,94,114,0,0,0,0,47,0,0,0,1,0,0,0,1,29,116,172,0,0,0,0,16,0,0,0,0,117,0,751,0,0,0,0,0,3/5/20
1,0,17,0,2,1,60,55,6,0,0,6,109,0,0,1,0,2,0,13,0,0,0,0,1,1,49,0,0,4,80690,1,0,0,1,0,11,0,0,18,24,0,2,13,15,0,0,0,10,0,0,0,15,656,0,0,0,0,4,670,0,45,0,0,0,0,0,0,0,2,43,31,4,4747,40,18,37,4636,0,420,1,0,0,0,0,58,0,0,1,22,0,0,0,1,2,0,0,0,83,0,0,6,0,0,0,2,0,0,0,1,128,0,4,0,0,1,108,16,6,0,0,0,0,1,5,5,13,0,8,0,9,13,0,5,4,1,0,1,7,0,0,1,0,400,1,0,0,0,0,101,214,0,0,0,0,48,0,1,0,1,0,0,0,1,29,164,217,0,0,0,0,16,0,0,0,0,130,0,741,0,0,0,0,0,3/6/20
1,0,17,0,8,1,63,79,9,0,0,6,169,0,0,1,0,3,0,13,0,0,0,0,1,1,54,0,0,4,80770,1,0,0,1,0,12,0,0,19,24,0,2,13,15,0,0,0,10,0,0,0,15,957,0,0,0,0,4,799,0,46,0,0,0,0,0,0,0,4,50,34,4,5823,54,18,43,5883,0,461,1,0,0,0,0,61,0,0,1,22,0,0,0,1,2,0,0,0,93,0,0,6,0,0,0,2,0,0,0,1,188,0,5,0,0,1,147,16,6,0,0,0,0,6,6,5,20,0,8,0,9,13,0,5,4,1,0,1,7,0,0,1,0,500,1,0,0,0,0,161,268,0,0,0,0,50,0,1,0,1,0,0,0,1,45,207,357,0,0,0,0,18,0,0,0,0,138,0,741,0,0,0,0,0,3/7/20
4,0,19,0,12,1,76,104,9,0,3,6,200,0,0,1,0,3,0,20,0,4,0,0,2,2,64,0,0,8,80823,1,0,0,5,0,12,0,0,31,37,0,5,14,49,0,0,0,10,0,0,0,23,1134,0,0,0,0,13,1040,0,73,0,0,0,0,0,0,0,7,50,39,6,6566,60,19,61,7375,0,502,1,0,0,0,0,64,0,0,2,32,0,0,0,1,3,0,0,0,99,0,0,7,0,0,0,2,0,0,0,1,265,0,5,0,0,1,176,16,6,0,0,0,1,6,10,11,30,0,15,0,15,17,0,11,4,1,0,3,16,0,0,3,0,673,1,0,0,0,0,203,337,0,0,0,0,50,0,1,0,2,0,0,0,1,45,274,473,0,0,0,0,30,0,0,0,0,150,0,741,0,0,0,0,0,3/8/20
4,2,20,0,12,1,91,131,9,0,3,6,239,0,0,1,0,3,0,25,0,4,0,0,2,2,77,0,0,8,80860,1,0,0,9,0,12,0,2,31,92,0,5,15,55,0,0,0,10,0,0,0,30,1217,0,0,0,0,15,1176,0,73,0,0,0,0,0,0,0,9,58,43,19,7161,60,21,61,9172,0,511,1,0,0,0,0,64,0,0,6,32,0,0,0,1,3,0,0,0,117,0,0,7,0,0,0,2,0,0,0,1,321,0,5,0,0,2,205,16,6,0,0,0,1,9,20,16,30,0,18,0,15,17,0,15,4,1,0,3,16,0,0,3,0,1073,1,0,0,0,0,248,374,0,0,0,0,50,0,1,0,2,0,0,0,1,45,322,538,0,0,0,0,30,0,0,0,0,150,0,741,0,0,0,0,0,3/9/20
5,10,20,0,17,1,107,182,11,0,3,9,267,0,0,1,0,5,0,31,0,4,1,0,2,2,79,0,0,13,80887,3,0,0,9,0,14,0,3,41,264,0,5,15,59,0,0,0,12,0,0,0,40,1792,0,0,0,0,15,1457,0,89,0,0,0,0,0,0,0,9,69,56,27,8042,71,34,83,10149,0,581,1,0,0,0,0,69,0,0,8,41,0,0,0,1,5,0,0,0,129,0,0,7,0,1,0,3,0,0,0,1,382,0,5,0,0,2,400,18,16,0,1,0,1,11,33,22,41,0,24,0,25,20,0,20,4,5,0,7,31,0,0,7,0,1695,1,0,0,0,0,355,491,0,0,0,0,53,0,1,0,5,0,0,0,1,74,384,913,0,0,0,0,31,0,0,0,0,160,0,742,0,0,0,0,0,3/10/20
7,12,20,0,19,1,128,246,11,0,3,9,314,0,0,1,0,7,0,38,0,7,2,0,3,2,108,0,0,23,80921,9,0,0,13,0,19,0,6,91,444,0,5,17,60,0,0,0,16,0,0,0,59,2290,0,0,0,0,24,1908,0,99,0,0,0,0,0,0,2,13,85,62,34,9000,71,43,109,12462,1,639,1,0,0,0,0,72,0,0,10,61,0,0,0,3,7,0,0,0,149,0,0,8,0,1,0,5,0,0,0,1,503,0,5,0,0,2,598,18,19,0,8,0,5,15,49,31,59,0,262,0,45,20,0,21,4,12,0,10,57,0,0,13,0,2277,2,0,0,0,0,500,652,0,0,0,0,59,0,1,0,7,1,0,0,1,74,459,1235,0,0,0,0,38,0,0,0,0,178,0,742,0,0,0,0,0,3/11/20
7,23,24,0,19,4,128,302,11,0,3,12,314,0,0,1,0,11,0,52,0,7,2,0,3,2,117,0,0,23,80932,9,0,0,22,0,19,3,6,94,617,0,5,17,67,0,0,0,16,0,0,0,59,2290,0,0,0,0,24,2078,0,99,0,0,0,0,1,0,2,13,103,73,34,10075,71,43,131,12462,2,639,1,0,0,0,0,80,0,0,10,61,0,0,0,3,19,0,0,0,149,0,0,12,0,1,0,6,0,0,0,1,503,0,5,0,0,2,702,18,20,0,11,0,5,22,52,49,59,0,262,0,49,28,0,45,4,19,0,16,89,0,0,17,0,2277,2,0,0,0,0,599,652,0,0,0,0,70,0,1,0,7,1,0,0,1,85,459,1617,0,0,0,0,39,0,0,0,0,178,0,742,0,0,0,0,0,3/12/20
7,33,26,0,31,8,200,504,15,0,3,27,559,0,0,1,0,13,0,151,0,23,2,0,5,2,193,0,0,43,80945,13,0,0,23,0,32,4,14,141,804,0,5,17,80,0,0,0,79,1,0,0,155,3678,0,0,0,0,25,3675,0,190,0,0,1,0,1,0,2,19,134,82,69,11364,101,90,161,17660,8,701,1,4,1,0,0,80,0,0,17,77,0,0,0,6,34,0,0,0,197,0,0,12,0,1,0,7,0,0,0,1,806,0,5,0,0,2,996,19,28,0,27,0,6,28,64,68,112,0,320,0,89,45,0,86,10,35,0,32,141,0,0,24,0,5232,6,1,0,0,0,814,1139,0,0,0,0,75,0,1,0,16,5,0,0,3,85,802,2133,0,0,0,0,47,0,0,0,0,200,0,742,0,0,0,0,0,3/13/20
11,38,37,0,34,18,250,655,15,0,3,27,689,0,0,1,0,18,0,151,0,41,2,0,7,2,198,0,0,61,80977,22,0,0,26,0,38,4,26,189,836,0,11,28,109,0,0,0,115,1,0,0,225,4487,0,0,1,0,30,4585,3,228,0,1,1,0,1,0,2,30,156,102,96,12729,110,129,193,21157,8,773,1,6,1,0,0,104,0,0,26,93,0,0,0,8,51,0,0,0,238,0,1,26,0,1,0,17,0,0,2,1,962,0,6,0,0,2,1090,19,31,0,36,0,6,43,111,103,169,0,337,0,123,59,1,103,10,46,0,44,181,0,0,38,0,6391,10,1,1,0,0,961,1359,0,0,0,0,82,0,1,2,18,5,0,0,3,85,1144,2681,4,0,0,0,53,0,0,0,0,212,0,742,0,0,0,0,0,3/14/20
16,42,48,0,45,26,297,860,23,0,5,27,886,0,0,1,0,24,0,162,0,51,3,0,7,2,252,1,0,74,81003,34,0,0,27,0,49,4,26,253,875,0,11,28,110,0,1,0,171,1,0,0,244,4523,0,0,1,0,33,5795,6,331,0,1,1,0,4,0,3,32,171,113,117,13938,116,129,251,24747,10,839,8,9,3,0,0,112,0,0,30,110,0,0,0,12,59,0,0,0,428,0,1,41,0,1,0,28,0,0,2,1,1138,0,8,0,0,2,1221,22,53,0,43,0,6,71,140,119,245,0,401,0,131,63,1,103,24,48,0,54,219,0,0,51,0,7798,18,1,1,0,0,1022,2200,0,0,0,0,114,0,1,2,18,6,0,0,3,98,1145,3453,4,1,0,0,56,0,0,0,0,226,0,742,0,0,0,0,0,3/15/20
21,51,54,0,56,52,377,1018,15,0,8,36,1058,0,1,1,0,25,0,200,0,52,15,0,7,4,415,1,0,155,81033,54,0,0,35,0,57,4,33,298,933,0,11,37,150,0,1,0,205,5,0,0,277,6668,0,0,1,0,33,7272,6,331,0,2,1,0,4,0,6,39,180,119,134,14991,124,169,255,27980,10,825,17,10,3,0,0,123,0,0,34,99,0,1,0,17,77,0,0,0,566,0,1,53,0,1,0,29,0,0,2,1,1416,0,8,0,0,2,1333,22,136,0,55,0,8,86,142,177,331,0,439,0,158,90,5,118,24,55,0,63,253,0,1,62,0,9942,28,1,1,0,0,1103,2200,0,0,0,0,147,0,1,4,20,18,0,0,7,98,1551,4585,8,6,0,0,61,0,0,0,0,243,0,743,0,0,0,0,0,3/16/20
22,55,60,0,68,78,452,1332,28,0,10,36,1243,0,1,1,0,26,0,321,0,67,15,0,33,10,478,1,0,201,81058,65,0,0,41,0,65,5,46,396,1025,0,21,58,196,0,1,0,225,5,0,0,321,7699,0,0,1,0,34,9257,7,387,0,6,1,0,7,0,8,50,220,142,172,16169,154,223,337,31506,12,878,34,33,3,0,0,130,0,0,49,120,0,1,0,25,140,0,0,0,673,0,1,82,0,5,2,38,0,0,2,1,1711,0,12,0,0,3,1463,24,236,0,69,0,9,117,187,238,448,0,439,0,184,114,7,171,26,65,0,72,275,0,1,62,0,11748,44,1,1,0,0,1190,2700,0,0,0,0,177,0,1,5,24,47,0,0,14,98,1960,6374,29,10,0,0,66,0,0,0,0,266,0,743,0,0,0,0,0,3/17/20
22,59,74,0,79,84,568,1646,28,0,14,51,1486,0,2,1,0,38,0,372,0,92,20,0,35,10,657,1,0,238,81102,93,0,0,50,0,81,7,49,464,1116,1,21,111,196,0,4,0,258,6,0,0,336,9105,0,0,1,0,38,12327,7,418,0,6,1,0,7,0,9,58,250,156,227,17361,164,292,433,35713,13,889,52,35,3,0,0,142,3,0,71,133,0,2,0,27,203,0,0,0,790,0,1,93,0,6,1,49,0,0,2,1,2058,0,20,0,0,8,1550,39,299,0,86,0,11,145,202,251,448,0,452,0,260,147,8,171,31,83,0,105,275,0,1,116,0,13910,51,2,1,0,0,1279,3028,0,0,0,0,212,0,1,7,29,98,0,0,14,113,2642,7736,50,15,0,0,75,0,0,2,0,313,0,759,0,0,0,0,0,3/18/20
